Unnamed: 0,job_link,job_skills,Cluster
761,https://www.linkedin.com/jobs/view/assistant-controller-at-stardom-employment-consultants-llc-3798875567,"Financial Reporting, Financial Analysis, Budgeting and Forecasting, General Ledger Management, Tax Compliance and Reporting, Audit Management, Process Improvement, Supervision and Leadership, Controller Support, Accounting Principles, GAAP, QuickBooks, SAP, CPA, Bachelor's in Accounting Finance, Analytical Skills, ProblemSolving, Organizational Skills",5
762,https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3749343547,"Tax preparation, Tax interviews, Tax expertise, Communication, Customer service, Retail experience, Sales experience, Marketing experience, Fastpaced environment, IRS requirements, State requirements, High school diploma, H&R Block Income Tax Course, Continuing education, 20 hours per week during peak season, Medical coverage, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Tax prep benefit, Flexible/remote opportunities, Collaborative teams",3
763,https://www.linkedin.com/jobs/view/nuclear-medicine-pet-technician-at-riverside-health-system-3578850528,"Nuclear Medicine, PET, Radiologic Technology, Radiopharmaceuticals, Radiation Safety, Radiation Detection, Quality Control, Patient Care, Clinical Documentation, Regulatory Standards, Accrediting Standards, CPR/BLS, Medical Plan Options, Vision and Dental Plans, Wellness and Fitness Discounts, Onsite Pharmacy, Riverside Health System Services Discount, Flexible Spending and Savings Accounts, Healthy Lifestyle Incentives, Group Term Life and AD&D Insurance, Short Term Disability, Whole Life Insurance, Critical Illness Insurance, Accident Insurance, Legal Insurance, Pet Insurance, CEUs (MedBridge Education), 403(b) Savings Plan (Immediate Matching), Specialty Certification Financial Assistance, Company Wide Bonus Program, Employee Help Fund, Paid Time Off, Extended Illness Bank, Employee Assistance Program, Adoption Assistance, Area Retail Discounts, Community Involvement Opportunities",5
764,https://www.linkedin.com/jobs/view/bartender-part-time-at-life-time-inc-3778358683,"Bartending, Alcohol serving laws, Mixology, Customer service, Food preparation, Serving drinks, Cleaning, Bar management, Inventory management, Ordering, Cash handling, High School Diploma or GED, 1 to 2 years bartending experience, Alcohol certification, CPR/AED certification, Ability to lift 20 lbs, Ability to work in a stationary position, Experience with inventory and ordering",3
765,https://www.linkedin.com/jobs/view/commissary-baker-cook-at-blue-bottle-coffee-3792416400,"Baking, Cooking, Food Preparation, High attention to detail, Sanitation practices, Food Handler's Certification, English proficiency, Basic math and writing skills, Ability to stand walk sit for long periods of time, Ability to use hands to handle or feel, Ability to stoop kneel or crouch, Ability to squat bend twist and reach, Ability to lift push/pull carry and/or move up to 50 pounds, Ability to listen and speak, Ability to climb ladders stairs ramps and uneven floor and/or surfaces, Ability to have close visual acuity, Ability to smell and taste",5
766,https://www.linkedin.com/jobs/view/coastal-engineer-scientist-at-dewberry-3800978981,"Coastal Engineering, Coastal Science, Numerical Modeling, Geospatial Modeling, Hazard Assessment, Risk Assessment, Resilience Planning, Data Analysis, Statistical Analysis, Modeling, Product Development, GIS, Matlab, Python, R, Coastal Dynamics, Water Levels, Waves, Erosion, Climate Change, Natural Environments, Built Environments, FEMA Coastal Flood Studies, FEMA Guidelines and Specifications, Technical Writing, Communication Skills, Public Speaking, Leadership, Professional Development, External Publications, Professional Organizations, B.S. in Coastal Ocean or Marine Engineering or Sciences, M.S. in Coastal Ocean or Marine Engineering or Sciences, Ph.D. in Coastal Ocean or Marine Engineering or Sciences, 1 to 7 Years of Experience, Valid Driver's License, Good Driving Record",1
767,https://www.linkedin.com/jobs/view/qc-scientist-i-at-intelliswift-software-3803843255,"Quality Control, Environmental Monitoring, Current Good Manufacturing Practices (cGMPs), Viable Microbial Sampling, Microbial Surface Sampling, NonViable (Particle) Sampling, Water System Sampling, Gas System Sampling, Documentation, Data Interpretation, Microbiology, Industry Standards, SOPs, Preventative Maintenance, Work Notifications, Prioritization, Deviation Identification, Investigations, Root Cause Analysis, Autoclave Operation, Water Testing, ISO Classified Areas, cGMP Practices, Aseptic Techniques, Microbiological Concepts, Industry Standards (ISO ICH FDA USP), MS Office Suite (Word Excel PowerPoint), Investigation and Root Cause Analysis, English Communication, MultiTasking, Independent and Team Work",5
768,https://www.linkedin.com/jobs/view/family-solicitor-at-clickjobs-io-3798020819,"Law, Family law, Litigation, Lawyer, Legal drafting, Legal research, Client service, Communication, Collaboration, Time management, Attention to detail, Problem solving, Legal ethics, Legal precedents, Legal regulations",4
769,https://www.linkedin.com/jobs/view/claims-adjuster-general-liability-bodily-injury-midwest-region-at-sedgwick-3765751496,"Claims Management, Investigation, Negotiation, Communication, Microsoft Office Suite, High School Diploma, Bachelor's Degree, Professional Certifications, Active Adjusters License, Flexible Work Schedule, Referral Program, Career Development Opportunities, Medical Dental Vision Benefits, 401K",5
770,https://www.linkedin.com/jobs/view/bioinformatician-at-university-of-colorado-3611959862,"Bioinformatics, Biostatistics, Computational Biology, Molecular Biology, Genomics, Genetics, Data Analysis, Data Science, Programming, Shell Script, R, Python, Statistics, Software Development, Communication, Interpersonal Skills, Time Management, Organizational Skills, Tidyverse, High Throughput Sequencing, MultiOmic, CRAN, Bioconductor, GitHub, Immunology, Developmental Biology, Cell Signaling, Cancer Research, Research Instructor, Assistant Research Professor, Master's Degree, Doctorate Degree, Assistant Research Professor",4
771,https://uk.linkedin.com/jobs/view/accounts-receivable-clerk-at-marivem-recruitment-3798150513,"Accounts Receivables, Proforma Invoicing, VAT, Purchase Orders, Quickbooks, Zedonk, Credit control management, Bookkeeping, Microsoft Office, Excel, Communication skills, Teamwork, Attention to detail, Analytical skills, Problemsolving skills, Multicurrency exposure (EUR / USD / GBP)",1
772,https://www.linkedin.com/jobs/view/outside-operator-at-pic-group-inc-3691770963,"Power Generation, Combined Cycle Gas Turbine (CCGT), Outside Operator, Massachusetts 2nd Class or 3rd Class Stationary Engineer’s License, Shift Supervisor, Plant Startup Procedures, Plant Shutdown Procedures, Maintenance Procedures, Plant Safety, Plant Efficiency, Facilities Safety, Environmental Goals, Plant Equipment Operation, Plant Systems Operation, Equipment Conditions Reporting, Operating Logs, Environmental Records, Administrative Documentation, Electrical Switching, Plant Tagging, Facility Lockout Procedures, Industry Guidelines, Operations and Maintenance Practices, Plant Housekeeping, Preventative Maintenance, Corrective Maintenance, Emergency Maintenance, Plant Inspection, Abnormal Operating Situations, Cycle Chemistry Testing, Facility Operating Parameters, Safety Hazards, Computerized Maintenance Management System (CMMS), Plant Piping, Instrument Diagrams, Electrical One Line, Electrical Schematics, Technical Documentation, Environmental Permits, Operating Limits, Reporting Requirements, Proprietary Information, Workload Prioritization, Multiple Project Management, Management Interaction, FastPaced Environment, Control Logic Diagrams, P&ID‘s, Standing, Walking, Climbing Ladders, Confined Spaces, Elevated Platforms, Walkways, Adverse Weather Conditions, Vertical Access Ladders, Stairwells, Personal Protective Equipment, Respirator, Safety Equipment, High School Diploma, GED, Trade School, Military Service, Technical Training School, Outside Operator, Power Generation Plant, BS in Engineering, Stationary Engineer’s License, Driver's License",5
773,https://www.linkedin.com/jobs/view/medical-laboratory-techn-i-tho-cancer-lab-at-jobs-for-humanity-3789913246,"Laboratory testing, Equipment maintenance, Quality control, Phlebotomy, Laboratory safety, Regulatory compliance, Clinical laboratory procedures, CLIA regulations, Test verification, Data analysis, Communication skills, Teamwork, Attention to detail, Problemsolving, Decisionmaking, Customer service, Analytical skills, Laboratory equipment operation, Specimen handling, Test result interpretation, Associate Degree/College Diploma, California Medical Laboratory Technician license",3
774,https://www.linkedin.com/jobs/view/biologics-process-r-d-senior-scientist-at-merck-3781907849,"Experimental design, Statistical analysis, Problem solving, Troubleshooting, Bioprocess development, Analytical tools, Programming languages, Data mining, Machine learning, Artificial intelligence, Genetic engineering, Cell line development, Suspension cell culture, RNA sequencing, Wholegenome sequencing, Bioinformatics, High throughput experimentation, Feed and media development, Quality by Design, Process characterization, Control strategy development, Recombinant protein expression, Metabolic pathways, Biochemistry, Cell culture, Bioreactor principles, Mass transfer kinetics, Cell & molecular biology, Protein properties, Purification, Unit operations, Chromatography, Filtration, Crystallization, Precipitation, Adsorption, Mixing",5
775,https://www.linkedin.com/jobs/view/registered-nurse-at-florida-cancer-specialists-research-institute-3798832098,"Registered Nurse, IV therapy, Patient assessment, Critical thinking, CPR certification, BLS certification, Fluency in English, Oral communication, Written communication, Hematology, Oncology, Hospital experience",5
776,https://www.linkedin.com/jobs/view/front-desk-night-audit-at-schulte-hospitality-group-3788099814,"Front Desk Operations, Hotel Operations, Communication Skills, Time Management, Customer Service, Cash Handling, Data Handling, Interpersonal Skills, Problem Solving, Microsoft Office",3
777,https://www.linkedin.com/jobs/view/diesel-mechanic-veteran-at-hire-military-talent-3803500725,"Diesel Engine Repair, Troubleshooting, Maintenance, Diagnostics, Hydraulics, English, Spanish, Diesel Mechanics, Team Collaboration, Client Communication, Quality Assurance, Record Keeping, Professional Development, Safety Compliance, Industry Standards, Military Service, Valid Driver's License, Organizational Skills, Time Management, HeavyDuty Trucks, Equipment",5
778,https://www.linkedin.com/jobs/view/bilingual-on-site-supervisor-at-surge-staffing-3789870107,"Spanish (language), Microsoft Word (software), Microsoft Excel (software), Microsoft PowerPoint (software), Microsoft Outlook (software), Internet (software), Background checks, I9, EVerify, Customer service, Communication skills, Administrative skills",3
779,https://www.linkedin.com/jobs/view/residential-swimming-pool-senior-service-technician-at-town-country-pools-inc-3627011709,"Pool Maintenance Technician, Pool Service/Repair Technician, Pool startups, Training employees, Planning, Assigning, Directing work, Appraising performance, Rewarding, Disciplining employees, Addressing complaints, Resolving problems, Reading, Interpreting documents, Safety rules, Maintenance instructions, Procedure manuals, Writing routine reports, Correspondence, Speaking effectively, Mathematical concepts, Pool gallonage, Solving practical problems, Interpreting instructions, Knowledge of automation equipment, Customer's devices, High school diploma, General education degree (GED), Two to four years related experience, Training, Equivalent combination of education and experience, Valid driver's license, Excellent driving record, PHTA Pool Service Professional Certification, Hand tools, Power tools, Gaspowered tools, Battery operated tools, Depth perception, Working near moving mechanical parts, Outdoor weather conditions, Working in high precarious places, Fumes, Airborne particles, Wet or humid conditions, Noise",5
780,https://www.linkedin.com/jobs/view/customer-relationship-manager-healthcare-patient-entertainment-hybrid-at-swank-motion-pictures-inc-3795841824,"Customer Relationship Management, Healthcare Experience, Account Management, Microsoft Office Suite, Canva, CMS, Customer Service, Presentations, Travel, DataDriven Decision Making, Market Research, Project Management, Marketing, Sales Support, Healthcare Market Needs, Patient Entertainment Products, Bachelor's Degree, 5+ Years Experience",3
781,https://uk.linkedin.com/jobs/view/relocate-to-jersey-theatre-nurse-operating-department-practitioner-odp-at-sanctuary-personnel-3790812041,"Theatre Nurse, Operating Department Practitioner (ODP), Healthcare Assistants, Clinical Audit, Nursing Care, Patient Care, Patient Groups, NMC Code (2015), Evidence Based Practice, 1st Level Registered Nurse, NMC Registration, Health and Social Care, Teaching and Mentorship, General Nursing",5
782,https://www.linkedin.com/jobs/view/hematology-oncology-physician-at-practicelink-3803106519,"Hematology, Oncology, Inpatient care, Outpatient care, Consultation, Patient care, Trainee supervision, Direct care, Electronic consultation, Primary care, Education, Assistance, Guidance, Instruction, Compassionate care, Infection control, Antimicrobial stewardship, Professional behavior, Scholarly inquiry, Selfimprovement, Ambulatory care, Inpatient care, Collaboration, Diversity awareness, Doctor of Medicine (MD), Doctor of Osteopathy Medicine (DO), Illinois Controlled Substances License, Federal Drug Enforcement Administration license",5
783,https://uk.linkedin.com/jobs/view/retail-catering-chef-forth-valley-royal-hospital-at-serco-3752350012,"Food Safety Management, Intermediate food hygiene certificate, Professional cookery certification, HACCP, COSHH, Risk Assessments, IT equipment incl. Display Screen Equipment, All FM equipment, Intermediate food hygiene certification, Food preparation, Diet and Allergen awareness, Serco and NHS working practices and procedures, Health and Safety requirements, Infection control, Food Hygiene, Good Communication Skills, Good Customer Care Skills, Completing of mandatory training, Able to work to agreed standards, Flexible to respond to changing demands, Empathetic, Safety conscious, Ability to communicate effectively, Be trained in the correct way of carrying out activities safely, Correctly use protective equipment, Ensure the Health and Safety of self and other hospital users, Demonstrate a flexible approach, Be multi skilled and flexible, Flexible to work across retail functions, Maintain level of general awareness, Display resilience and emotional intelligence, Work under pressure, Occasional exposure to physical aggression, Working area can get hot and humid",5
784,https://www.linkedin.com/jobs/view/surveyor-117-at-entrust-solutions-group-3803529763,"Survey computations, Field operations, Field procedures, Survey crew, Trigonometry, Geometry, Algebra, Field notes, Rods, Compass, Transits, Levels, Tribrach's, Total stations, Robotic total stations, 3D scanner, Data collectors, Tripods, GPS equipment, Site plans, Boundary plats, Highway plans, Profiles, Cross sections, Horizontal and vertical curves, Utility plans, NSPS/CST Level 2, NSPS/CST Level 3, Physical Requirements and Working Conditions",5
785,https://www.linkedin.com/jobs/view/driver-cdl-b-at-iron-mountain-3732229879,"CDL B, Truck driving, Customer service, Route transportation, Preemployment substance abuse screening, Background check, DOT physical, Lifting heavy objects, Walking standing sitting for extended periods",3
786,https://www.linkedin.com/jobs/view/customer-service-representative-at-signeekwave-3800435091,"Customer Service, Communication, Problem Solving, Analytical Skills, CRM Software, Multitasking, Team Work",3
787,https://www.linkedin.com/jobs/view/shr-business-partner-anchorage-ak-at-vetjobs-3803348758,"HRBP, Collective bargaining agreements, Grievances, Disputes, Communication skills, Union representatives, Strategic HR services, Executives, Talent life cycle, Change management, Organizational development, Workforce planning, Talent growth, Coaching, Patientfocused care, Wholeperson care, Understanding, Commitment, Mutual respect, Bachelor's Degree in Business Administration, HR Management, Senior Human Resource Professional",1
788,https://www.linkedin.com/jobs/view/bar-server-part-time-at-chartwells-higher-education-dining-services-3803190734,"Serving, Bartending, Food and beverage, Customer service, Bar setup, Event management, Physical strength, Teamwork, Communication, Problemsolving, Attention to detail, Multitasking, Time management, Ability to work in a fastpaced environment, Ability to handle stress",4
789,https://www.linkedin.com/jobs/view/registered-nurse-operating-room-call-only-at-bestinfo-systems-llc-3774182007,"Registered Nurse, Operating Room, Circulating experience, Robotics, Vascular/endovascular, Spine, Orthopaedics, PA Registered Nurse License, Accredited school of Nursing, Healthcare / Health Services",5
790,https://www.linkedin.com/jobs/view/supervisor-administrative-services-at-foothill-de-anza-community-college-district-3783921752,"Supervision, Budgeting, Communication, Leadership, Training, Scheduling, Policy development, Inventory tracking, Data analysis, Problem solving, Decision making, Teamwork, Conflict resolution, Budget preparation, Program coordination, Staff evaluation, Public speaking, Interpersonal skills, Customer service, Problemsolving skills, Organizational skills, Time management skills, Communication skills, Diversity and inclusion, Working knowledge of district purchasing and supply ordering policies and procedures, Knowledge of relevant laws codes regulations policies and procedures, Proficient in Microsoft Office Suite, Strong interpersonal and communication skills, Ability to work independently and as part of a team, Bachelor's degree in a related field, Three years of experience in business industry or education, Two years of supervisory experience",4
791,https://www.linkedin.com/jobs/view/registered-nurse-ii-med-surg-tele-unit-mssu-full-time-days-%245k-sign-on-bonus-at-jobs-for-humanity-3785378275,"Patient care, Nursing, RN Loan Repayment Program, Tuition Reimbursement, Clinical Ladder Program, Direct care, Indirect patient care, Assessment, Prioritization, Planning, Education, Time management, Associate's Degree in Nursing",5
792,https://www.linkedin.com/jobs/view/educator-cosmetology-instructor-bangor-me-full-time-at-empire-education-group-3747469711,"Cosmetology, Salon management, Data entry, Point of Sale system, Student instruction, Mentoring, Curriculum development, Front desk management, Customer service, Active Cosmetology License, Educator License, Teaching experience, Salon experience",3
793,https://www.linkedin.com/jobs/view/attorney-workers-compensation-at-quintairos-prieto-wood-boyer-p-a-3728556386,"Legal Research, Written communication, Oral communication, Discovery motions, Motions for summary judgment, Court appearances, Depositions, Worker's Compensation, Litigation, Medical records, Portable Book of Business",5
794,https://www.linkedin.com/jobs/view/bed-and-breakfast-kitchen-supervisor-at-westchester-radiation-medicine-pc-3792145372,"Communication, English, Food safety, Food service operations, Organization, Patience, Planning, Teamwork, High School",4
795,https://www.linkedin.com/jobs/view/food-service-worker-1-part-time-at-converse-county-school-district-%231-3778953197,"Food preparation, Cooking, Serving food, Maintaining food service facilities, Sanitation, Collaborative team environment, Professional Learning Collaboration (PLC) process",5
796,https://www.linkedin.com/jobs/view/veterinary-pathologist-at-stellar-professionals-3772601210,"Necropsy Services Supervision, Necropsy Laboratory Helper Supervision, Necropsy Laboratory Technician I Supervision, Veterinarian Position Supervision, Crematorium Maintenance Communication, Necropsy Suite Maintenance Communication, Necropsy Equipment Upkeep, Necropsy Suite Cleanliness and Disinfection, Stock of Necropsy Supplies Management, Supplies Requesting",5
797,https://www.linkedin.com/jobs/view/claims-examiner-at-berkshire-hathaway-specialty-insurance-3721012710,"Commercial Property Claims, Independent Adjusters, Coverage Analysis, Coverage Position Letters, Litigation Counsel, Loss Information, Loss Exposure, Claim Reserves, Claim Files, Marine Claims, Inland Claims, Ocean Claims, Adjuster Licenses, Customer Service, Communication, Teamwork, College Degree",4
798,https://www.linkedin.com/jobs/view/senior-accountant-at-stardom-employment-consultants-llc-3793525235,"Accounting, Financial principles, Leadership, Financial Reporting, Income statements, Balance sheets, Cash flow statements, Regulatory requirements, MonthEnd and YearEnd Close Processes, Journal entries, Reconciliations, Budgeting, Forecasting, Budget variances, Audit Coordination, External audit process, Tax Compliance, Tax returns, Tax laws, Account Reconciliation, Bank statements, Accounts payable, Accounts receivable, Process Improvement, Financial operations, Team Leadership, Mentoring, Strategic Financial Planning, Insights, Recommendations, Financial Insights, Financial software, Microsoft Excel, CPA (Certified Public Accountant), Communication, Interpersonal skills, Leadership experience, Team management skills, Accounting software, Analytical skills, Problemsolving skills",4
799,https://www.linkedin.com/jobs/view/electroencephalogram-technician-at-nuvance-health-3803220877,"EEG, Neurologist, 1020 electrode placement method, Evoked potential testing, EMG, Ambulatory EEG testing, Basic Life Support (BLS), High school diploma, Healthcare experience, Ordering and maintaining supplies, Patient database management, Quality and safety compliance, Registered EEG technician",5
800,https://uk.linkedin.com/jobs/view/branch-administrator-at-real-property-maintenance-3804014597,"Microsoft Office, Customer Service, Teamwork, Multitasking, Resilience, Innovation",3
801,https://www.linkedin.com/jobs/view/hair-stylist-safeway-center-helena-at-jobs-for-humanity-3786618854,"Cosmetology, Barbering, Customer service, Collaborative skills, Time management, Communication skills, Haircutting, Hair styling, Licensing (cosmetology/barber), Passion for hairstyling, Ability to work in a team",3
802,https://au.linkedin.com/jobs/view/service-advisor-automotive-industry-at-motor-staff-3800047084,"Service Advisor, Communication, Organization, Longterm career commitment, Commuting requirements, Citizenship (Australian or New Zealand), Permanent residency visa (Australia), Industry experience",5
803,https://www.linkedin.com/jobs/view/registrar-counseling-office-assistant-at-archdiocese-of-detroit-3778307506,"Database Management, Administrative Support, Counseling, Records Maintenance, Student Data Input, Phone Management, WalkIn Management, Event Assistance, Google Tools, Google Drive, Google Sheets, Google Forms, PowerSchool, Naviance",5
804,https://www.linkedin.com/jobs/view/life-enrichment-director-director-of-recreation-activities-at-trilogy-health-services-llc-3778638853,"Life Enrichment, Therapeutic Recreation, Recreation, Activities, Gerontology, Social Work, Leadership, Management, Microsoft Office Suite, Event Planning, Volunteer Coordination, Resident Assessment, Program Development, Documentation, Healthcare, Senior Living",5
805,https://www.linkedin.com/jobs/view/part-time-deli-bakery-clerk-at-harris-teeter-3799464665,"Customer Service, Product Knowledge, Food Preparation, Sales, English Language, Communication, Teamwork, High School Diploma or GED, Mathematical Skills, Attention to Detail, Problem Solving, Food Sanitation, Safety, Food Safety, Physical Fitness, Lifting, Vision",4
806,https://www.linkedin.com/jobs/view/2-5-hour-cafeteria-server-3-positions-at-trulyhired-3787853878,"Cafeteria Server, Dish Machine operation, Sanitation guidelines, Food Serving, Kitchen Cleaning, Board of Education job description",5
807,https://www.linkedin.com/jobs/view/restaurant-manager-at-bahama-breeze-3753756840,"Leadership, Team management, Guest service, Culinary excellence, Systems knowledge, Processes, Career progression",5
808,https://www.linkedin.com/jobs/view/it-security-manager-at-joco-3778842807,"IT Security Management, Software Applications Management, Data Networks Management, Asset Management, Procurement Procedures, Project Management, Resource Allocation, Performance Tracking, Team Training, Team Oversight, Staffing Decisions, Regulatory Compliance, Data Integrity, Organizational Requirements, Collaboration, Efficiency Optimization, Issue Resolution, Budget Monitoring, Policy Adherence, Expenditure Authorization, Technology Documentation, Service Reporting, Bachelor's Degree in IT Engineering Business or STEM, IT Experience: 7+ Years, Management & Development Experience: 3+ Years, Oklahoma Class ""D"" Driver's License, ITIL Certification (Preferred), Computer Hardware Knowledge, Server/Network Hardware Knowledge, Operations Management Methods Knowledge, Enterprise Infrastructure Systems Understanding, Systems Management Application Capabilities Understanding, Team Supervision, Team Mentoring, Team Training, Analytical Skills, Problem Resolution, Solution Development, Interpersonal Skills, Communication Skills, Project Prioritization, Project Completion, Project Efficiency, Technological Change Adaptation, Business Advancement",1
809,https://www.linkedin.com/jobs/view/substitute-food-service-worker-at-west-central-school-district-3578383916,"Food service  experience, High school diploma or GED, Written and verbal communication, Problemsolving, Time management, Human relations, Conflict resolution, Customer service, Basic math, Data confidentiality, Ability to lift 3550lbs, Work in hot/cold conditions",3
810,https://www.linkedin.com/jobs/view/hair-stylist-thompson-marketplace-at-jobs-for-humanity-3790650478,"Cosmetology license, Barber license, Haircuts, Customer service, Teamwork, Positive attitude, Training, Scheduling",3
811,https://www.linkedin.com/jobs/view/architect-9-p11-historical-architect-at-state-of-michigan-3784889047,"Architect, Architecture, Restoration, Rehabilitation, Preservation, National Historic Preservation Act, Local Historic Districts Act, Historic Preservation Easement Program, Federal Historic Preservation Tax Incentives Program, State Historic Preservation Tax Incentives Program, Bachelor's degree in Architecture",5
812,https://www.linkedin.com/jobs/view/commercial-claims-advocate-at-assuredpartners-3729169157,"Commercial Insurance Claims, Property and Casualty Claims, Customer Service, Interpersonal Skills, Written Communication, Claim Reporting, Client Collaboration, Claim Acknowledgements, Claim Assignments, Claim Monitoring, Claim Resolution, Status Reporting, Liaison between Clients and Insurance Carriers, Client Questions and Concerns, Coverage Questions, Claim Process Education, Claims Information Preparation, Claim Issue Resolution, Stakeholder Relationship Building, Claim Reviews, Special Projects, Commercial Insurance Claims Experience, Multilines Experience, Specialty Lines Experience, Property & Casualty Insurance License, Tech Savvy, Advanced Technology, Agency Management Systems, Microsoft Office, Outlook, Excel, Diversity, Equity, Inclusion",3
813,https://www.linkedin.com/jobs/view/senior-administrative-assistant-at-university-of-southern-indiana-3701312942,"Administrative, Clerical, TutorTrac, Timesheets, Payroll, Scheduling, Communication, Customer Service, Office Management, Organizational Skills, Time Management, Microsoft Office Suite, Data Entry, Documentation, Filing, Reception, Ordering Supplies, Budgeting, Travel Arrangements, High School Diploma or GED, Three Years Office Experience, Strong Written and Verbal Communication Skills, Strong Interpersonal Organizational and Time Management Skills, Experience with Computers Internet Word Processing Spreadsheet and Email Software, Ability to Work with a Diverse Group of Internal and External Individuals, Ability to Maintain Confidentiality, Associates Degree (Preferred)",3
814,https://www.linkedin.com/jobs/view/piping-department-manager-at-itac-3744792909,"Mechanical Engineering, AutoCAD, Piping Design, Project planning and management, Scope of Work Management, Budget Management, Quality Control, Communication and Interpersonal skills, Leadership, Problemsolving, Project Management, Industry Standards and Regulations, APM",5
815,https://www.linkedin.com/jobs/view/system-analyst-websphere-need-local-to-lansing-mi-at-parin-technologies-3800299859,"WebSphere, Microsoft IIS, Azure, System Administration, Network Administration, Software Maintenance, Infrastructure Design, Infrastructure Automation, Security Compliance, Performance Optimization, Troubleshooting, Application Support, Production Support, OnCall Rotation, Azure Automation Scripts, Azure Infrastructure Monitoring, Development Collaboration",5
816,https://www.linkedin.com/jobs/view/food-service-worker-part-time-saint-anselm-at-avi-foodsystems-3799384558,"Food Preparation, Food Handling, Food Safety, Customer Service, Cleaning, Sanitation, Time Management, Multitasking",3
817,https://www.linkedin.com/jobs/view/baker-at-dominique-ansel-bakery-3785057216,"Baking, Food safety standards, NYC Food Handler's License, Customer service, Teamwork, Cleanliness, Organization, Time management, Attention to detail, Flexibility, Availability",3
818,https://www.linkedin.com/jobs/view/driver-for-medical-appointments-perfect-gig-for-caregivers%21-oklahoma-city-el-reno-at-sendaride-3724525173,"NEMT (Nonemergency medical transport), Clean driving record, Excellent communication skills, Punctuality, English fluency, Time management skills, HIPAA compliance, Transportation services, Courier services, Daytime availability, Pass background check, Serviceminded attitude, Escort passengers",5
819,https://au.linkedin.com/jobs/view/survey-manager-at-consultanz-civil-engineering-construction-surveying-recruitment-3802715117,"Surveying, Field inspection, Assessment, Proposal preparation, Report writing, Application assistance, Team leadership, Plan preparation, Map creation, Chart drawing, Spatial information management, Technical advising, Data compilation, Data analysis, Data interpretation, Map design, Graph design, Plan design, Drawing design, 3D modeling, GIS, AutoCAD, Magnet, Communication, Teamwork, Autonomy, Construction induction card, Planning awareness, Environmental awareness, Driver's license, Surveying qualification, 10+ years of experience",4
820,https://www.linkedin.com/jobs/view/earn-up-to-%241-500-week-fix-cars-as-a-mobile-mechanic-at-yourmechanic-acquired-3787726326,"Automotive repair, Auto repair, Automotive technician, Automotive mechanic, Skilled mechanic, Mobile mechanic, ASE certifications, Automotive tools, Customer service, Communication skills, Time management, Problemsolving skills, Independent contractor, Valid driver's license, Clean background, Reliable transportation",3
821,https://www.linkedin.com/jobs/view/sr-project-quality-manager-pe-required-at-kiewit-3758463232,"Project Quality Management, Project Quality Plan, Quality Assurance, Quality Control, Inspection and Test Plans (ITP’s), Microsoft Office Suite, Mechanical Engineering, Electrical Engineering, Welding Engineering, Civil Engineering, Construction Management, Infrastructure, EPC (Engineering Procurement Construction), OGC (Owner's Representative), Power Industry, Authorized Inspection Services, Construction Codes and Standards, Construction Quality Management Programs, Time Management, Problem Solving, Communication Skills, Teamwork, Safety, Regular Attendance, Project Deadlines, Travel, Relocation, Different Locations",1
822,https://www.linkedin.com/jobs/view/lube-technician-at-rental-works-md-va-de-3787784099,"Preventative maintenance, Troubleshooting, Diesel machinery, Hydraulic equipment, Equipment maintenance, Predelivery inspections, Onsite repairs, Driving record, English proficiency, Bilingualism, Lifting heavy objects",5
823,https://www.linkedin.com/jobs/view/warehouse-porter-part-time-cfg-bank-arena-at-oak-view-group-3776649515,"Communication skills, Decisionmaking skills, Teamwork skills, Knowledge of concession locations, Food Handlers certificate, Alcohol Service Permit, Sanitation knowledge, Math skills, Integrity, High School diploma, Foodservice experience, Food service certification, Physical Dimensions, Working Conditions & Hazards",1
824,https://www.linkedin.com/jobs/view/earn-up-to-%241-500-week-fix-cars-as-a-mobile-mechanic-at-yourmechanic-acquired-3787722659,"Automotive repair, Auto mechanic, Automotive technician, Mobile mechanic, ASE certifications, Technical school, Valid driver's license, Clean background, Reliable transportation, Basic automotive tools, Customer service skills, Flexible schedule, High pay",5
825,https://www.linkedin.com/jobs/view/r-d-mechanical-laboratory-technician-at-boston-metal-3788996101,"Lab operations, Equipment maintenance, Inventory management, Building experimental equipment, General EHS policies and procedures, Waste handling, Hand and power tool usage, Swagelok and compression fittings assembly, Basic wiring soldering and electromechanical assembly, Reading CAD drawings electrical wiring and plumbing diagrams, Microsoft Office Tools proficiency, High temperature processes and refractory materials, Personal Protection Equipment (PPE), Physical demands, Hazardous chemicals and waste handling, Extremely high temperatures, Moderate noise level, Teamwork and good relationships with other team members",5
826,https://www.linkedin.com/jobs/view/volunteer-mow-volunteer-driver-at-volunteermatch-3803970716,"Tablet, Smartphone, Valid driver's license, Automobile insurance, Reliable clean automobile, Interpersonal skills, Meal delivery, Stair climbing, VolunteerMatch, LinkedIn for Good",5
827,https://www.linkedin.com/jobs/view/operator-i-at-stanley-black-decker-inc-3757559732,"Process Improvement, Daily Production Coordination, Quality Inspection, Blueprint Reading, Work Order Interpretation, Measurement and Gauging, Mathematical Calculations, Inventory Record Keeping, Equipment Maintenance, Preventive Maintenance, Manufacturing, Lean Manufacturing, Smart Factory, Industry 4.0, Global Supply Chain, Lean Academy, Online University",5
